Material,Plant,Vendor,Week,ForecastQty,WIP,Stock,MRP BACKLOG,Price from Info Record,Price unit,Currency from Info Record,Safety Stock,ConsumptionQty,Deviation,DeviationPercent
7283026330,MA15,0,W05-25,363.0,204.0,0.0,0.0,0.0,0.0,0,0.0,282.0,-81.0,-22.31404958677686
7283026330,MA15,0,W05-25,363.0,204.0,0.0,0.0,0.0,0.0,0,0.0,303.0,-60.0,-16.528925619834713
7283026330,MA15,0,W05-25,363.0,204.0,0.0,0.0,0.0,0.0,0,0.0,249.0,-114.0,-31.40495867768595
7283038530,MA15,0,W05-25,2369.0,1107.0,717.0,0.0,0.0,0.0,0,0.0,124.0,-2245.0,-94.76572393414942
7283038530,MA15,0,W05-25,2369.0,1107.0,717.0,0.0,0.0,0.0,0,0.0,2242.0,-127.0,-5.3609117771211485
7283245930,MA15,0,W05-25,2369.0,1709.0,0.0,0.0,0.0,0.0,0,0.0,125.0,-2244.0,-94.72351203039257
7283245930,MA15,0,W05-25,2369.0,1709.0,0.0,0.0,0.0,0.0,0,0.0,2242.0,-127.0,-5.3609117771211485
7283255030,MA15,0,W05-25,2056.0,1158.0,667.0,0.0,0.0,0.0,0,0.0,125.0,-1931.0,-93.92023346303502
7283255030,MA15,0,W05-25,2056.0,1158.0,667.0,0.0,0.0,0.0,0,0.0,1959.0,-97.0,-4.717898832684825
7283308930,MA15,0,W05-25,1613.0,1449.0,0.0,0.0,0.0,0.0,0,0.0,55.0,-1558.0,-96.59020458772474
7283308930,MA15,0,W05-25,1613.0,1449.0,0.0,0.0,0.0,0.0,0,0.0,1594.0,-19.0,-1.1779293242405457
7283935770,MA15,0,W05-25,7258.0,4012.0,1752.0,0.0,0.0,0.0,0,0.0,328.0,-6930.0,-95.48084871865528
7283935770,MA15,0,W05-25,7258.0,4012.0,1752.0,0.0,0.0,0.0,0,0.0,7112.0,-146.0,-2.0115734362083217
7283998930,MA15,0,W05-25,3874.0,3041.0,0.0,0.0,0.0,0.0,0,0.0,644.0,-3230.0,-83.37635518843572
7283998930,MA15,0,W05-25,3874.0,3041.0,0.0,0.0,0.0,0.0,0,0.0,3748.0,-126.0,-3.252452245740836
7283998930,MA15,0,W05-25,3874.0,3041.0,0.0,0.0,0.0,0.0,0,0.0,2400.0,-1474.0,-38.0485286525555
7286149730,MA15,0,W05-25,877.0,243.0,522.0,0.0,0.0,0.0,0,0.0,52.0,-825.0,-94.07069555302166
7286149730,MA15,0,W05-25,877.0,243.0,522.0,0.0,0.0,0.0,0,0.0,815.0,-62.0,-7.069555302166476
7286560030,MA15,0,W05-25,960.0,0.0,967.0,0.0,0.0,0.0,0,0.0,23.0,-937.0,-97.60416666666667
7286560030,MA15,0,W05-25,960.0,0.0,967.0,0.0,0.0,0.0,0,0.0,1327.0,367.0,38.229166666666664
7287037030,MA15,0,W05-25,4454.0,0.0,13446.0,0.0,0.0,0.0,0,0.0,13036.0,8582.0,192.6807364167041
7287048330,MA15,0,W05-25,3131.0,1913.0,0.0,0.0,0.0,0.0,0,0.0,163.0,-2968.0,-94.79399552858511
7287048330,MA15,0,W05-25,3131.0,1913.0,0.0,0.0,0.0,0.0,0,0.0,2953.0,-178.0,-5.685084637496008
7287048330,MA15,0,W05-25,3131.0,1913.0,0.0,0.0,0.0,0.0,0,0.0,1297.0,-1834.0,-58.575534972852125
7287048430,MA15,0,W05-25,3824.0,3131.0,0.0,0.0,0.0,0.0,0,0.0,235.0,-3589.0,-93.85460251046025
7287048430,MA15,0,W05-25,3824.0,3131.0,0.0,0.0,0.0,0.0,0,0.0,3539.0,-285.0,-7.452928870292887
7287048430,MA15,0,W05-25,3824.0,3131.0,0.0,0.0,0.0,0.0,0,0.0,1040.0,-2784.0,-72.80334728033473
7287213030,MA15,0,W05-25,194.0,114.0,0.0,0.0,0.0,0.0,0,0.0,204.0,10.0,5.154639175257731
7287213030,MA15,0,W05-25,194.0,114.0,0.0,0.0,0.0,0.0,0,0.0,120.0,-74.0,-38.144329896907216
7287403930,MA15,0,W05-25,410.0,361.0,503.0,0.0,0.0,0.0,0,0.0,460.0,50.0,12.195121951219512
72875249,MA15,0,W05-25,440.0,135.0,401.0,0.0,0.0,0.0,0,0.0,462.0,22.0,5.0
7287525030,MA15,0,W05-25,3809.0,972.0,2118.0,0.0,0.0,0.0,0,0.0,1.0,-3808.0,-99.97374639012864
7287525030,MA15,0,W05-25,3809.0,972.0,2118.0,0.0,0.0,0.0,0,0.0,3682.0,-127.0,-3.3342084536623786
7287595530,MA15,0,W05-25,194.0,225.0,0.0,0.0,0.0,0.0,0,0.0,263.0,69.0,35.56701030927835
7287595530,MA15,0,W05-25,194.0,225.0,0.0,0.0,0.0,0.0,0,0.0,204.0,10.0,5.154639175257731
7287679730,MA15,0,W05-25,898.0,827.0,125.0,0.0,0.0,0.0,0,0.0,52.0,-846.0,-94.20935412026726
7287679730,MA15,0,W05-25,898.0,827.0,125.0,0.0,0.0,0.0,0,0.0,815.0,-83.0,-9.242761692650333
7287743530,MA15,0,W05-25,400.0,180.0,360.0,0.0,0.0,0.0,0,0.0,180.0,-220.0,-55.00000000000001
7287959630,MA15,0,W05-25,2578.0,1431.0,449.0,0.0,0.0,0.0,0,0.0,268.0,-2310.0,-89.60434445306439
7287959630,MA15,0,W05-25,2578.0,1431.0,449.0,0.0,0.0,0.0,0,0.0,2454.0,-124.0,-4.809930178432894
7288016930,MA15,0,W05-25,440.0,158.0,355.0,0.0,0.0,0.0,0,0.0,462.0,22.0,5.0
7288287830,MA15,0,W05-25,2368.0,244.0,1487.0,0.0,0.0,0.0,0,0.0,2242.0,-126.0,-5.320945945945946
7288287830,MA15,0,W05-25,2368.0,244.0,1487.0,0.0,0.0,0.0,0,0.0,200.0,-2168.0,-91.55405405405406
7288308130,MA15,0,W05-25,220.0,218.0,0.0,0.0,0.0,0.0,0,0.0,231.0,11.0,5.0
7288315230,MA15,0,W05-25,391.0,387.0,274.0,0.0,0.0,0.0,0,0.0,37.0,-354.0,-90.53708439897699
7288315230,MA15,0,W05-25,391.0,387.0,274.0,0.0,0.0,0.0,0,0.0,394.0,3.0,0.7672634271099744
7288315230,MA15,0,W05-25,391.0,387.0,274.0,0.0,0.0,0.0,0,0.0,80.0,-311.0,-79.53964194373401
7288458130,MA15,0,W05-25,1234.0,571.0,1000.0,0.0,0.0,0.0,0,0.0,259.0,-975.0,-79.01134521880064
7288458130,MA15,0,W05-25,1234.0,571.0,1000.0,0.0,0.0,0.0,0,0.0,1215.0,-19.0,-1.539708265802269
7288752530,MA15,0,W05-25,0.0,432.0,0.0,0.0,0.0,0.0,0,0.0,432.0,432.0,0.0
7289017130,MA15,0,W05-25,2780.0,1079.0,1120.0,0.0,0.0,0.0,0,0.0,123.0,-2657.0,-95.57553956834532
7289017130,MA15,0,W05-25,2780.0,1079.0,1120.0,0.0,0.0,0.0,0,0.0,2491.0,-289.0,-10.39568345323741
7289017130,MA15,0,W05-25,2780.0,1079.0,1120.0,0.0,0.0,0.0,0,0.0,1696.0,-1084.0,-38.99280575539568
7289241030,MA15,0,W05-25,353.0,278.0,239.0,0.0,0.0,0.0,0,0.0,299.0,-54.0,-15.29745042492918
7289241030,MA15,0,W05-25,353.0,278.0,239.0,0.0,0.0,0.0,0,0.0,303.0,-50.0,-14.164305949008499
7289277430,MA15,0,W05-25,5986.0,3548.0,1160.0,0.0,0.0,0.0,0,0.0,473.0,-5513.0,-92.09822920147009
7289277430,MA15,0,W05-25,5986.0,3548.0,1160.0,0.0,0.0,0.0,0,0.0,5675.0,-311.0,-5.195456064149682
7289277530,MA15,0,W05-25,424.0,1366.0,680.0,0.0,0.0,0.0,0,0.0,57.0,-367.0,-86.55660377358491
7289277530,MA15,0,W05-25,424.0,1366.0,680.0,0.0,0.0,0.0,0,0.0,425.0,1.0,0.2358490566037736
72892778,MA15,0,W05-25,993.0,1031.0,0.0,0.0,0.0,0.0,0,0.0,74.0,-919.0,-92.54783484390735
72892778,MA15,0,W05-25,993.0,1031.0,0.0,0.0,0.0,0.0,0,0.0,785.0,-208.0,-20.946626384692852
7289278030,MA15,0,W05-25,693.0,816.0,1511.0,0.0,0.0,0.0,0,0.0,7.0,-686.0,-98.98989898989899
7289278030,MA15,0,W05-25,693.0,816.0,1511.0,0.0,0.0,0.0,0,0.0,546.0,-147.0,-21.21212121212121
7289278030,MA15,0,W05-25,693.0,816.0,1511.0,0.0,0.0,0.0,0,0.0,500.0,-193.0,-27.84992784992785
7289280530,MA15,0,W05-25,1797.0,423.0,810.0,305.0,0.0,0.0,0,0.0,64.0,-1733.0,-96.43850862548692
7289280530,MA15,0,W05-25,1797.0,423.0,810.0,305.0,0.0,0.0,0,0.0,1054.0,-743.0,-41.346688925987756
7289283830,MA15,0,W05-25,301.0,369.0,0.0,0.0,0.0,0.0,0,0.0,17.0,-284.0,-94.35215946843853
7289283830,MA15,0,W05-25,301.0,369.0,0.0,0.0,0.0,0.0,0,0.0,272.0,-29.0,-9.634551495016613
7289283830,MA15,0,W05-25,301.0,369.0,0.0,0.0,0.0,0.0,0,0.0,370.0,69.0,22.92358803986711
7289283930,MA15,0,W05-25,2056.0,741.0,767.0,0.0,0.0,0.0,0,0.0,87.0,-1969.0,-95.76848249027238
7289283930,MA15,0,W05-25,2056.0,741.0,767.0,0.0,0.0,0.0,0,0.0,1933.0,-123.0,-5.982490272373541
7289313530,MA15,0,W05-25,1536.0,1294.0,0.0,0.0,0.0,0.0,0,0.0,227.0,-1309.0,-85.22135416666666
7289313530,MA15,0,W05-25,1536.0,1294.0,0.0,0.0,0.0,0.0,0,0.0,1462.0,-74.0,-4.817708333333334
7289313530,MA15,0,W05-25,1536.0,1294.0,0.0,0.0,0.0,0.0,0,0.0,1000.0,-536.0,-34.89583333333333
72893305,MA15,YZKMA90V,W05-25,400.0,1405.0,2027.0,0.0,0.0,0.0,0,0.0,100.0,-300.0,-75.0
72893536,MA15,0,W05-25,219.0,148.0,1355.0,0.0,0.0,0.0,0,0.0,179.0,-40.0,-18.2648401826484
7289366430,MA15,0,W05-25,2072.0,1453.0,0.0,0.0,0.0,0.0,0,0.0,134.0,-1938.0,-93.53281853281852
7289366430,MA15,0,W05-25,2072.0,1453.0,0.0,0.0,0.0,0.0,0,0.0,1957.0,-115.0,-5.55019305019305
7289366430,MA15,0,W05-25,2072.0,1453.0,0.0,0.0,0.0,0.0,0,0.0,569.0,-1503.0,-72.53861003861005
7289416330,MA15,0,W05-25,301.0,247.0,101.0,0.0,0.0,0.0,0,0.0,95.0,-206.0,-68.43853820598007
7289416330,MA15,0,W05-25,301.0,247.0,101.0,0.0,0.0,0.0,0,0.0,272.0,-29.0,-9.634551495016613
7289416330,MA15,0,W05-25,301.0,247.0,101.0,0.0,0.0,0.0,0,0.0,200.0,-101.0,-33.5548172757475
7289428730,MA15,0,W05-25,749.0,357.0,1208.0,0.0,0.0,0.0,0,0.0,22.0,-727.0,-97.06275033377837
7289428730,MA15,0,W05-25,749.0,357.0,1208.0,0.0,0.0,0.0,0,0.0,720.0,-29.0,-3.871829105473965
7289428730,MA15,0,W05-25,749.0,357.0,1208.0,0.0,0.0,0.0,0,0.0,400.0,-349.0,-46.5954606141522
7289431830,MA15,0,W05-25,1378.0,585.0,504.0,0.0,0.0,0.0,0,0.0,66.0,-1312.0,-95.21044992743106
7289431830,MA15,0,W05-25,1378.0,585.0,504.0,0.0,0.0,0.0,0,0.0,1288.0,-90.0,-6.531204644412192
7289432630,MA15,0,W05-25,2565.0,1479.0,670.0,0.0,0.0,0.0,0,0.0,124.0,-2441.0,-95.16569200779728
7289432630,MA15,0,W05-25,2565.0,1479.0,670.0,0.0,0.0,0.0,0,0.0,2435.0,-130.0,-5.0682261208577
7289432730,MA15,0,W05-25,24.0,15.0,567.0,0.0,0.0,0.0,0,0.0,23.0,-1.0,-4.166666666666666
7289454130,MA15,0,W05-25,257.0,173.0,0.0,0.0,0.0,0.0,0,0.0,35.0,-222.0,-86.38132295719845
7289458060,MA15,0,W05-25,1234.0,809.0,376.0,0.0,0.0,0.0,0,0.0,63.0,-1171.0,-94.89465153970826
7289458060,MA15,0,W05-25,1234.0,809.0,376.0,0.0,0.0,0.0,0,0.0,1215.0,-19.0,-1.539708265802269
7289472030,MA15,0,W05-25,8195.0,5357.0,1009.0,0.0,0.0,0.0,0,0.0,243.0,-7952.0,-97.03477730323368
7289472030,MA15,0,W05-25,8195.0,5357.0,1009.0,0.0,0.0,0.0,0,0.0,7882.0,-313.0,-3.8194020744356316
72894721,MA15,0,W05-25,2054.0,1254.0,0.0,0.0,0.0,0.0,0,0.0,257.0,-1797.0,-87.48782862706913
72894721,MA15,0,W05-25,2054.0,1254.0,0.0,0.0,0.0,0.0,0,0.0,1914.0,-140.0,-6.815968841285297
72894721,MA15,0,W05-25,2054.0,1254.0,0.0,0.0,0.0,0.0,0,0.0,1291.0,-763.0,-37.14703018500487
7289489630,MA15,0,W05-25,220.0,182.0,1675.0,0.0,0.0,0.0,0,0.0,213.0,-7.0,-3.1818181818181817
7289546590,MA15,0,W05-25,2581.0,1745.0,293.0,0.0,0.0,0.0,0,0.0,124.0,-2457.0,-95.19566059666796
7289546590,MA15,0,W05-25,2581.0,1745.0,293.0,0.0,0.0,0.0,0,0.0,2530.0,-51.0,-1.97597830298334
7289556430,MA15,0,W05-25,486.0,372.0,0.0,0.0,0.0,0.0,0,0.0,41.0,-445.0,-91.56378600823045
7289556430,MA15,0,W05-25,486.0,372.0,0.0,0.0,0.0,0.0,0,0.0,495.0,9.0,1.8518518518518516
7289556430,MA15,0,W05-25,486.0,372.0,0.0,0.0,0.0,0.0,0,0.0,104.0,-382.0,-78.60082304526749
7289593930,MA15,0,W05-25,220.0,216.0,463.0,0.0,0.0,0.0,0,0.0,231.0,11.0,5.0
7289618230,MA15,0,W05-25,4345.0,2163.0,316.0,0.0,0.0,0.0,0,0.0,155.0,-4190.0,-96.43268124280783
7289618230,MA15,0,W05-25,4345.0,2163.0,316.0,0.0,0.0,0.0,0,0.0,4342.0,-3.0,-0.06904487917146145
7289618230,MA15,0,W05-25,4345.0,2163.0,316.0,0.0,0.0,0.0,0,0.0,6028.0,1683.0,38.734177215189874
7289657430,MA15,0,W05-25,2118.0,1520.0,82.0,0.0,0.0,0.0,0,0.0,119.0,-1999.0,-94.38149197355996
7289657430,MA15,0,W05-25,2118.0,1520.0,82.0,0.0,0.0,0.0,0,0.0,2025.0,-93.0,-4.390934844192635
7289664830,MA15,0,W05-25,194.0,0.0,299.0,0.0,0.0,0.0,0,0.0,204.0,10.0,5.154639175257731
7289914730,MA15,0,W05-25,595.0,14.0,0.0,0.0,0.0,0.0,0,0.0,14.0,-581.0,-97.6470588235294
7289956030,MA15,0,W05-25,10635.0,4345.0,3494.0,0.0,0.0,0.0,0,0.0,496.0,-10139.0,-95.33615420780443
7289956030,MA15,0,W05-25,10635.0,4345.0,3494.0,0.0,0.0,0.0,0,0.0,9910.0,-725.0,-6.81711330512459
7289959230,MA15,0,W05-25,1828.0,632.0,616.0,0.0,0.0,0.0,0,0.0,100.0,-1728.0,-94.52954048140045
7289959230,MA15,0,W05-25,1828.0,632.0,616.0,0.0,0.0,0.0,0,0.0,1753.0,-75.0,-4.102844638949672
72932013,MA15,0,W05-25,5396.0,2940.0,1092.0,0.0,0.0,0.0,0,0.0,5177.0,-219.0,-4.058561897702002
72932280,MA15,0,W05-25,6.0,17.0,0.0,0.0,0.0,0.0,0,0.0,5.0,-1.0,-16.666666666666664
7295162306,MA15,0,W05-25,25.0,37.0,0.0,0.0,0.0,0.0,0,0.0,128.0,103.0,412.0
7295162306,MA15,0,W05-25,25.0,37.0,0.0,0.0,0.0,0.0,0,0.0,200.0,175.0,700.0
7295210906,MA15,0,W05-25,548.0,4430.0,0.0,44.0,0.0,0.0,0,0.0,400.0,-148.0,-27.00729927007299
7295237606,MA15,0,W05-25,6500.0,4181.0,0.0,0.0,0.0,0.0,0,0.0,9843.0,3343.0,51.430769230769236
7295259706,MA15,0,W05-25,40.0,3455.0,12500.0,0.0,0.0,0.0,0,0.0,20.0,-20.0,-50.0
7296003306,MA15,0,W05-25,5551.0,2070.0,4500.0,0.0,0.0,0.0,0,0.0,9659.0,4108.0,74.00468384074942
7296003406,MA15,0,W05-25,19150.0,3791.0,10000.0,0.0,0.0,0.0,0,0.0,39379.0,20229.0,105.63446475195823
7296003406,MA15,0,W05-25,19150.0,3791.0,10000.0,0.0,0.0,0.0,0,0.0,5735.0,-13415.0,-70.05221932114883
7296003506,MA15,0,W05-25,335.0,1569.0,1700.0,0.0,0.0,0.0,0,0.0,663.0,328.0,97.91044776119404
7296003606,MA15,0,W05-25,5825.0,748.0,6000.0,0.0,0.0,0.0,0,0.0,9275.0,3450.0,59.227467811158796
7296003606,MA15,0,W05-25,5825.0,748.0,6000.0,0.0,0.0,0.0,0,0.0,3193.0,-2632.0,-45.18454935622317
7296006106,MA15,0,W05-25,50.0,1539.0,0.0,0.0,0.0,0.0,0,0.0,50.0,0.0,0.0
7296008806,MA15,0,W05-25,2500.0,4748.0,0.0,0.0,0.0,0.0,0,0.0,4700.0,2200.0,88.0
7296008902,MA15,0,W05-25,1746.0,2217.0,6000.0,166.0,0.0,0.0,0,0.0,3020.0,1274.0,72.96678121420389
7296008902,MA15,0,W05-25,1746.0,2217.0,6000.0,166.0,0.0,0.0,0,0.0,1197.0,-549.0,-31.443298969072163
7296008906,MA15,0,W05-25,676.0,3601.0,0.0,0.0,0.0,0.0,0,0.0,825.0,149.0,22.041420118343193
7296009002,MA15,0,W05-25,273.0,1579.0,0.0,83.0,0.0,0.0,0,0.0,310.0,37.0,13.553113553113553
7296009002,MA15,0,W05-25,273.0,1579.0,0.0,83.0,0.0,0.0,0,0.0,2190.0,1917.0,702.1978021978022
7296009902,MA15,0,W05-25,600.0,5340.0,0.0,0.0,0.0,0.0,0,0.0,505.0,-95.0,-15.833333333333332
7296009906,MA15,0,W05-25,1302.0,8505.0,6000.0,0.0,0.0,0.0,0,0.0,3054.0,1752.0,134.5622119815668
7296013402,MA15,0,W05-25,402.0,4291.0,0.0,0.0,0.0,0.0,0,0.0,38.0,-364.0,-90.54726368159204
7296079806,MA15,0,W05-25,4300.0,2588.0,9000.0,0.0,0.0,0.0,0,0.0,5150.0,850.0,19.767441860465116
7296082602,MA15,0,W05-25,646.0,2101.0,0.0,166.0,0.0,0.0,0,0.0,820.0,174.0,26.93498452012384
7296082606,MA15,0,W05-25,751.0,2240.0,0.0,0.0,0.0,0.0,0,0.0,2896.0,2145.0,285.6191744340879
7296098506,MA15,0,W05-25,3451.0,2258.0,1750.0,526.0,0.0,0.0,0,0.0,6825.0,3374.0,97.76876267748479
7296098606,MA15,0,W05-25,324.0,1775.0,0.0,130.0,0.0,0.0,0,0.0,327.0,3.0,0.9259259259259258
7296099306,MA15,0,W05-25,5191.0,0.0,6000.0,1618.0,0.0,0.0,0,0.0,5541.0,350.0,6.742438836447698
7296103706,MA15,0,W05-25,136.0,6730.0,0.0,136.0,0.0,0.0,0,0.0,90.0,-46.0,-33.82352941176471
7296107302,MA15,0,W05-25,1850.0,13728.0,0.0,0.0,0.0,0.0,0,0.0,2500.0,650.0,35.13513513513514
7296107402,MA15,0,W05-25,2350.0,12585.0,4500.0,0.0,0.0,0.0,0,0.0,1566.0,-784.0,-33.361702127659576
7296116106,MA15,0,W05-25,772.0,1263.0,0.0,24.0,0.0,0.0,0,0.0,1080.0,308.0,39.89637305699482
7296116106,MA15,0,W05-25,772.0,1263.0,0.0,24.0,0.0,0.0,0,0.0,1339.0,567.0,73.44559585492227
7296116206,MA15,0,W05-25,2163.0,1677.0,3600.0,265.0,0.0,0.0,0,0.0,6176.0,4013.0,185.52935737401756
7296116206,MA15,0,W05-25,2163.0,1677.0,3600.0,265.0,0.0,0.0,0,0.0,1000.0,-1163.0,-53.76791493296348
7296122506,MA15,0,W05-25,12367.0,10690.0,2300.0,92.0,0.0,0.0,0,0.0,22876.0,10509.0,84.97614619552034
7296129502,MA15,0,W05-25,300.0,919.0,0.0,0.0,0.0,0.0,0,0.0,919.0,619.0,206.33333333333334
7296129506,MA15,0,W05-25,500.0,208.0,0.0,0.0,0.0,0.0,0,0.0,1102.0,602.0,120.39999999999999
7296129506,MA15,0,W05-25,500.0,208.0,0.0,0.0,0.0,0.0,0,0.0,400.0,-100.0,-20.0
7296129602,MA15,0,W05-25,833.0,0.0,7500.0,353.0,0.0,0.0,0,0.0,830.0,-3.0,-0.36014405762304924
7296129606,MA15,0,W05-25,600.0,7093.0,0.0,0.0,0.0,0.0,0,0.0,800.0,200.0,33.33333333333333
7296129902,MA15,0,W05-25,113.0,9194.0,0.0,0.0,0.0,0.0,0,0.0,2004.0,1891.0,1673.4513274336284
7296129906,MA15,0,W05-25,5300.0,15944.0,0.0,0.0,0.0,0.0,0,0.0,15112.0,9812.0,185.13207547169813
7296130006,MA15,0,W05-25,750.0,5608.0,0.0,0.0,0.0,0.0,0,0.0,1000.0,250.0,33.33333333333333
7296130102,MA15,0,W05-25,703.0,8525.0,0.0,0.0,0.0,0.0,0,0.0,2608.0,1905.0,270.9815078236131
7296130106,MA15,0,W05-25,4005.0,7926.0,0.0,360.0,0.0,0.0,0,0.0,4343.0,338.0,8.439450686641697
7296163006,MA15,0,W05-25,130.0,859.0,0.0,70.0,0.0,0.0,0,0.0,20.0,-110.0,-84.61538461538461
7296167002,MA15,0,W05-25,1686.0,0.0,16000.0,0.0,0.0,0.0,0,0.0,3074.0,1388.0,82.3250296559905
7296167006,MA15,YZKMA90V,W05-25,1.0,130.0,26400.0,0.0,0.0,0.0,0,0.0,8.0,7.0,700.0
7296181206,MA15,0,W05-25,5790.0,3815.0,0.0,1619.0,0.0,0.0,0,0.0,7279.0,1489.0,25.716753022452504
7296182802,MA15,0,W05-25,0.0,2763.0,180.0,0.0,0.0,0.0,0,0.0,200.0,200.0,0.0
7296182806,MA15,0,W05-25,28853.0,6225.0,22500.0,100.0,0.0,0.0,0,0.0,57164.0,28311.0,98.121512494368
7296182806,MA15,0,W05-25,28853.0,6225.0,22500.0,100.0,0.0,0.0,0,0.0,15188.0,-13665.0,-47.3607597130281
7296200606,MA15,0,W05-25,402.0,950.0,0.0,55.0,0.0,0.0,0,0.0,752.0,350.0,87.06467661691542
7296200606,MA15,0,W05-25,402.0,950.0,0.0,55.0,0.0,0.0,0,0.0,300.0,-102.0,-25.37313432835821
7296207302,MA15,0,W05-25,1992.0,4500.0,0.0,0.0,0.0,0.0,0,0.0,5202.0,3210.0,161.14457831325302
7296210502,MA15,0,W05-25,4498.0,3143.0,6000.0,693.0,0.0,0.0,0,0.0,5807.0,1309.0,29.101823032458874
7296210602,MA15,0,W05-25,27163.0,3867.0,24000.0,1008.0,0.0,0.0,0,0.0,49681.0,22518.0,82.89953245223282
7296210602,MA15,0,W05-25,27163.0,3867.0,24000.0,1008.0,0.0,0.0,0,0.0,33648.0,6485.0,23.87438795420241
7296210706,MA15,0,W05-25,2395.0,1596.0,0.0,0.0,0.0,0.0,0,0.0,5550.0,3155.0,131.73277661795407
7296219406,MA15,YZKMA90V,W05-25,25.0,11639.0,15000.0,0.0,0.0,0.0,0,0.0,8.0,-17.0,-68.0
7297685430,MA15,0,W05-25,1205.0,3510.0,0.0,0.0,0.0,0.0,0,0.0,38.0,-1167.0,-96.84647302904564
7297693130,MA15,0,W05-25,1858.0,508.0,762.0,0.0,0.0,0.0,0,0.0,123.0,-1735.0,-93.3799784714747
7297693130,MA15,0,W05-25,1858.0,508.0,762.0,0.0,0.0,0.0,0,0.0,1753.0,-105.0,-5.651237890204521
7297723920,MA15,0,W05-25,19.0,271.0,0.0,0.0,0.0,0.0,0,0.0,255.0,236.0,1242.1052631578948
7297723920,MA15,0,W05-25,19.0,271.0,0.0,0.0,0.0,0.0,0,0.0,14.0,-5.0,-26.31578947368421
7297724090,MA15,0,W05-25,524.0,330.0,262.0,0.0,0.0,0.0,0,0.0,52.0,-472.0,-90.07633587786259
7297724090,MA15,0,W05-25,524.0,330.0,262.0,0.0,0.0,0.0,0,0.0,513.0,-11.0,-2.099236641221374
7297724090,MA15,0,W05-25,524.0,330.0,262.0,0.0,0.0,0.0,0,0.0,263.0,-261.0,-49.80916030534351
72977241,MA15,0,W05-25,0.0,210.0,410.0,0.0,0.0,0.0,0,0.0,210.0,210.0,0.0
7297724230,MA15,0,W05-25,822.0,469.0,130.0,0.0,0.0,0.0,0,0.0,99.0,-723.0,-87.95620437956204
7297724230,MA15,0,W05-25,822.0,469.0,130.0,0.0,0.0,0.0,0,0.0,780.0,-42.0,-5.109489051094891
7297724230,MA15,0,W05-25,822.0,469.0,130.0,0.0,0.0,0.0,0,0.0,674.0,-148.0,-18.004866180048662
7297913130,MA15,0,W05-25,2394.0,1094.0,919.0,0.0,0.0,0.0,0,0.0,248.0,-2146.0,-89.640768588137
7297913130,MA15,0,W05-25,2394.0,1094.0,919.0,0.0,0.0,0.0,0,0.0,2280.0,-114.0,-4.761904761904762
7297963730,MA15,0,W05-25,31.0,241.0,1960.0,0.0,0.0,0.0,0,0.0,220.0,189.0,609.6774193548387
7297979630,MA15,0,W05-25,2548.0,743.0,1165.0,0.0,0.0,0.0,0,0.0,12.0,-2536.0,-99.52904238618524
7297979630,MA15,0,W05-25,2548.0,743.0,1165.0,0.0,0.0,0.0,0,0.0,2409.0,-139.0,-5.455259026687599
7298026360,MA15,0,W05-25,0.0,190.0,110.0,0.0,0.0,0.0,0,0.0,190.0,190.0,0.0
7298027230,MA15,0,W05-25,1.0,428.0,0.0,0.0,0.0,0.0,0,0.0,123.0,122.0,12200.0
72980398,MA15,0,W05-25,1.0,749.0,205.0,0.0,0.0,0.0,0,0.0,124.0,123.0,12300.0
7298136930,MA15,0,W05-25,301.0,67.0,0.0,0.0,0.0,0.0,0,0.0,17.0,-284.0,-94.35215946843853
7298136930,MA15,0,W05-25,301.0,67.0,0.0,0.0,0.0,0.0,0,0.0,272.0,-29.0,-9.634551495016613
7298136930,MA15,0,W05-25,301.0,67.0,0.0,0.0,0.0,0.0,0,0.0,377.0,76.0,25.249169435215947
7298304630,MA15,0,W05-25,723.0,1528.0,0.0,0.0,0.0,0.0,0,0.0,20.0,-703.0,-97.23374827109267
7298304630,MA15,0,W05-25,723.0,1528.0,0.0,0.0,0.0,0.0,0,0.0,750.0,27.0,3.7344398340248963
7298304630,MA15,0,W05-25,723.0,1528.0,0.0,0.0,0.0,0.0,0,0.0,3359.0,2636.0,364.5919778699862
72983266,MA15,0,W05-25,153.0,3070.0,385.0,0.0,0.0,0.0,0,0.0,124.0,-29.0,-18.954248366013072
72983266,MA15,0,W05-25,153.0,3070.0,385.0,0.0,0.0,0.0,0,0.0,107.0,-46.0,-30.065359477124183
7298326730,MA15,0,W05-25,0.0,995.0,10.0,0.0,0.0,0.0,0,0.0,124.0,124.0,0.0
7298326830,MA15,0,W05-25,37.0,92.0,901.0,0.0,0.0,0.0,0,0.0,26.0,-11.0,-29.72972972972973
7298327430,MA15,0,W05-25,2627.0,460.0,810.0,0.0,0.0,0.0,0,0.0,177.0,-2450.0,-93.26227636086792
7298327430,MA15,0,W05-25,2627.0,460.0,810.0,0.0,0.0,0.0,0,0.0,2474.0,-153.0,-5.824133993148077
7298327930,MA15,0,W05-25,2696.0,1823.0,0.0,0.0,0.0,0.0,0,0.0,41.0,-2655.0,-98.47922848664689
7298327930,MA15,0,W05-25,2696.0,1823.0,0.0,0.0,0.0,0.0,0,0.0,2631.0,-65.0,-2.4109792284866467
7298328030,MA15,0,W05-25,5178.0,1400.0,2562.0,0.0,0.0,0.0,0,0.0,248.0,-4930.0,-95.21050598686752
